room_id;host_id;room_type;district;district-name;neighbourhood_group;reviews;review_scores_rating;review_scores_overall_satisfaction;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;accommodates;bedrooms;price;minstay;latitude;longitude
5583228;6007386;Private room;21;Floridsdorf;2125;0;3.2;4.3;4.1;4.9;3.5;4.6;4.4;3;1;51;3;48.252013;16.425513
6483839;33819590;Private room;13;Hietzing;1303;0;4.8;4.3;2.6;5;3.6;4.4;3.6;2;1;44;1;48.189632;16.289983
1292100;6929849;Private room;13;Hietzing;1308;19;2.9;5;3.2;4;4.9;5;4.4;2;1;40;2;48.160553;16.282291
349539;1770728;Private room;17;Hernals;1701;7;3;3.7;3.7;4.9;4.2;5;3.4;2;1;40;2;48.220353;16.328101
7199533;35879235;Private room;13;Hietzing;1302;0;3.2;5;3;4.9;4.7;4.5;3.9;2;1;21;1;48.186981;16.298897
4544392;23563446;Private room;10;Favoriten;1011;0;3.9;3.7;3.2;4.8;4.4;4.4;1.8;4;1;78;1;48.159734;16.376627
6714333;35152365;Private room;21;Floridsdorf;2106;2;4;4.2;3.4;4.8;4;4.4;3.3;2;1;35;1;48.264181;16.436738
4873180;25069195;Private room;18;Waehring;1803;0;4.3;4.8;4.2;4;3.9;3.5;4.9;2;1;79;1;48.218122;16.339407
4494228;23312377;Private room;17;Hernals;1702;4;2.9;4.1;2.5;5;4.5;3.9;4.2;2;1;33;2;48.21665;16.32587
2066609;10316541;Private room;21;Floridsdorf;2103;0;4.2;4.7;4.9;4.2;4.8;4.4;4.3;5;1;418;2;48.284051;16.419731
3370323;16918899;Private room;17;Hernals;1702;0;4.5;3.7;4.1;4.2;4.6;3.7;3.6;1;1;43;5;48.214987;16.32883
7254716;37380431;Private room;17;Hernals;1701;4;2.2;5;3.4;4.3;4.2;3.7;4.2;2;1;23;2;48.224619;16.330763
7140671;37396437;Private room;17;Hernals;1703;0;3.2;5;3.1;4.9;4.8;4.7;3.3;2;1;40;14;48.223553;16.309583
5368909;23868583;Private room;21;Floridsdorf;2122;22;2.1;5;3.9;4.8;3.5;4.6;2.8;4;1;30;1;48.256941;16.39183
7488784;23299896;Private room;13;Hietzing;1302;0;5;3.6;2.6;4.4;4.8;3.7;3.6;3;1;32;1;48.185006;16.282492
5477391;26400179;Private room;13;Hietzing;1302;1;2.7;4.3;3.3;4.7;3.7;4.8;4.6;2;1;33;2;48.187254;16.294598
4893888;25182887;Private room;13;Hietzing;1305;3;3;3.7;4.7;4.1;4.4;4.9;3.6;2;1;26;2;48.176952;16.271088
1807285;5491091;Private room;21;Floridsdorf;2122;10;2.6;3.6;3.8;4.3;4.6;3.7;2.8;2;1;56;1;48.256754;16.396636
6980352;36601907;Private room;17;Hernals;1702;2;3.5;4.5;3.7;4.1;4.3;4.3;5;2;1;23;3;48.217966;16.334746
4835784;15937461;Private room;17;Hernals;1702;41;3.2;3.7;2.8;5;4.4;4.1;4.4;2;1;38;1;48.217025;16.334442
1818742;2457837;Private room;21;Floridsdorf;2122;55;3.2;4.8;4.1;4.5;3.9;3.5;3.8;2;1;32;1;48.256;16.396655
768261;4034068;Private room;21;Floridsdorf;2107;1;2;5;4;4.8;3.7;4.3;4.1;2;1;52;3;48.259433;16.407225
4195735;21675671;Private room;13;Hietzing;1305;6;4.1;3.7;4.6;4.6;4.1;4.9;4.1;3;1;20;2;48.178419;16.263867
5714099;28439275;Private room;21;Floridsdorf;2111;0;2.3;4.3;2.5;4.2;4.1;5;2.6;2;1;34;7;48.28431;16.41221
3816412;15683437;Private room;21;Floridsdorf;2125;8;2;5;4.9;5;4.5;3.7;3.7;2;1;40;1;48.254209;16.421949
5901768;25224824;Private room;1;Innere Stadt;101;0;4.8;4.6;3.3;4.8;4.5;3.7;4.9;1;1;66;1;48.205591;16.372801
3441321;3989688;Private room;17;Hernals;1701;4;3.4;3.6;4.7;4.5;4;4.7;3.5;2;1;36;2;48.22164;16.33301
6359411;33129825;Private room;1;Innere Stadt;101;0;3.9;4;3.4;4.7;3.6;4.1;4.8;3;1;136;1;48.211301;16.377099
4601697;23848883;Private room;1;Innere Stadt;103;4;2.3;4;4.1;4;5;4.3;4.5;5;1;90;1;48.203274;16.362616
6942764;36404699;Private room;17;Hernals;1702;0;2.9;4.7;2.8;4;5;4.5;4.3;2;1;34;2;48.216687;16.334709
5082181;20351422;Private room;17;Hernals;1702;0;4.6;3.9;4.7;4.9;4.9;4.3;4.8;2;1;23;1;48.216302;16.336884
6172392;32024771;Private room;17;Hernals;1703;0;3.9;4.8;4.8;4.3;4.2;4.5;3.9;3;1;72;1;48.217356;16.324053
5901637;25224824;Private room;1;Innere Stadt;101;3;4.4;4.9;4.3;4;4.8;4.1;4;2;1;66;1;48.205584;16.373324
4473354;23209776;Private room;18;Waehring;1805;0;3.2;4.9;4;5;4;4.6;4.1;2;1;96;2;48.235329;16.303075
6470151;33800927;Private room;17;Hernals;1701;1;3.6;3.6;4.1;4.7;4.5;3.6;3.6;2;1;28;1;48.220937;16.33128
3536321;14028253;Private room;17;Hernals;1703;3;3.3;3.8;2.6;4.6;5;3.5;4.5;2;1;27;1;48.224017;16.31626
3797171;19500570;Private room;17;Hernals;1702;3;3;3.7;4.1;4.8;3.5;4;3.6;2;1;45;1;48.218141;16.327562
7222533;18859786;Private room;17;Hernals;1702;0;3.9;4.8;4;4;4.4;4.9;3.6;3;1;47;1;48.218112;16.336775
6469530;2484271;Private room;17;Hernals;1703;0;3.1;4.7;5;4.5;4.1;4.1;4.6;5;1;34;7;48.219817;16.324314
4938074;11843762;Private room;1;Innere Stadt;101;18;2.5;4.6;3.8;4.4;4.4;3.6;4.6;2;1;66;1;48.206724;16.371498
5936506;6157090;Private room;17;Hernals;1702;0;2.1;4.3;3.3;4;3.9;4.1;3.9;4;1;79;1;48.217759;16.334615
197831;675182;Private room;17;Hernals;1703;0;4.2;4.7;5;4.2;4.9;3.7;4.5;4;1;102;;48.222827;16.316792
5192266;26857272;Private room;1;Innere Stadt;106;17;4.9;4.4;4.1;4.9;3.9;4.7;5;2;1;68;2;48.212272;16.3735
6773422;35461587;Private room;17;Hernals;1701;0;4.4;3.8;3.6;4.1;4;4.2;4.8;2;1;40;1;48.222801;16.334045
3375910;15930319;Private room;17;Hernals;1703;1;2;3.9;4.2;4.4;4.4;4.7;4.8;2;1;56;1;48.222056;16.319906
3351094;16909318;Private room;1;Innere Stadt;106;91;4.5;4;2.5;4.9;3.8;3.6;4.5;3;1;37;1;48.212401;16.368357
1193984;5920665;Private room;17;Hernals;1703;3;3.1;4.2;5;4.8;4.2;3.5;3.6;2;1;56;1;48.219988;16.322845
6671302;10044207;Private room;1;Innere Stadt;105;1;4.4;4.3;4.6;5;3.5;4;4.5;2;1;54;2;48.213687;16.363495
6357677;33029432;Private room;17;Hernals;1702;0;3;4.8;4.8;4.5;3.9;3.9;4.2;4;1;40;2;48.216481;16.339263
5654853;1740694;Private room;17;Hernals;1701;5;3.8;4.4;4.6;4.8;4.8;4.7;4.2;2;1;34;2;48.221222;16.328951
4972609;25633941;Private room;17;Hernals;1702;10;3.7;4.6;4.2;4.1;3.6;5;4.5;2;1;42;1;48.214351;16.338957
6507585;34020856;Private room;1;Innere Stadt;106;5;2.4;5;2.5;4.6;4.1;3.7;4;2;1;45;;48.211355;16.369102
160343;775355;Private room;1;Innere Stadt;105;220;2;4.3;5;4.3;4.8;4.7;4.6;2;1;77;3;48.21411;16.370721
2924491;2991966;Private room;1;Innere Stadt;107;70;5;4.1;3.4;4.7;4.5;3.6;4.4;2;1;55;2;48.210931;16.372792
6570717;13852437;Private room;17;Hernals;1702;0;2.2;4.3;4.3;4.9;4.9;4.6;3.1;3;1;28;3;48.215323;16.3376
6842091;35841202;Private room;17;Hernals;1702;0;3.7;4.2;2.9;4.6;3.9;4.9;3.5;1;1;23;1;48.218077;16.338682
6642653;34744940;Private room;17;Hernals;1703;0;2.7;4.1;2.9;5;4.3;3.9;3.3;2;1;26;2;48.217552;16.325618
4938029;11843762;Private room;1;Innere Stadt;107;22;4;4.1;3.6;4.2;5;3.8;4.9;2;1;66;1;48.208139;16.371395
1106705;6020825;Private room;1;Innere Stadt;105;1;3.5;4.9;4.4;5;4.5;4.4;4.4;2;1;141;1;48.214673;16.366779
2319313;11843762;Private room;1;Innere Stadt;103;85;3.8;3.6;2.5;4.4;4.5;5;4.7;2;1;66;1;48.203082;16.369248
6977988;24722392;Private room;17;Hernals;1702;0;4.6;4.1;3.7;4;4.1;4.9;4.2;2;1;28;1;48.21527;16.331052
2002128;10310921;Private room;17;Hernals;1702;9;2.6;3.7;4.7;4.2;4.7;4.3;3.8;3;1;28;2;48.217254;16.32818
7005234;4915291;Private room;17;Hernals;1703;2;4.6;4.3;2.8;4.4;3.5;4.3;3.9;2;1;28;1;48.224748;16.316326
4900577;25224824;Private room;1;Innere Stadt;101;2;2.7;3.8;3;4.7;4.2;3.7;4.7;2;1;66;1;48.205562;16.373304
2415792;12347752;Private room;16;Ottakring;1606;0;3.2;4.5;2.5;4.2;4.2;4.3;3.3;4;1;55;2;48.222332;16.312217
1519028;3197530;Private room;17;Hernals;1701;2;4.8;3.9;5;4.8;4.7;3.6;3.8;2;1;29;2;48.221046;16.33222
829717;4347772;Private room;17;Hernals;1702;1;4.4;3.7;3.8;5;4.1;4.5;3.5;2;1;45;2;48.214973;16.330233
3850040;14028253;Private room;17;Hernals;1703;11;4.3;3.9;3.2;4.5;4.4;4;4.9;2;1;28;1;48.222708;16.317125
7135966;4799638;Private room;8;Josefstadt;803;0;2.1;3.6;3.8;4.3;3.7;4.4;4.9;2;1;37;4;48.209848;16.342791
5226215;26808455;Private room;8;Josefstadt;803;11;3.1;4.9;2.5;4.7;3.5;4.3;4;1;1;33;1;48.212077;16.342478
7249590;25789898;Private room;8;Josefstadt;803;0;2.9;3.7;2.9;4.8;4.7;4;4.4;2;1;40;1;48.213471;16.342614
7095336;1379409;Private room;1;Innere Stadt;101;1;4;4.5;4.1;4.4;4.8;3.8;4.9;3;1;56;1;48.208568;16.375702
4122502;21386487;Private room;3;Landstrasse;304;33;2.7;3.7;4.2;4.3;4.2;3.9;4.1;2;1;28;3;48.193535;16.387908
868011;4561642;Private room;7;Neubau;705;3;2.8;3.5;4.5;4.4;3.8;4;4;2;1;51;1;48.205824;16.347475
7454227;39038618;Private room;8;Josefstadt;803;0;2.1;4.5;2.6;4.5;4.3;3.7;4.2;2;1;45;1;48.212106;16.341203
2754367;5076707;Private room;8;Josefstadt;801;9;2.4;4.1;2.7;4;4.9;4.2;4.7;2;1;44;1;48.212548;16.353595
6373998;33215573;Private room;16;Ottakring;1601;0;3.2;4.3;4.3;4.4;4.8;5;4.1;2;1;73;1;48.209585;16.338379
4900825;25224824;Private room;1;Innere Stadt;101;5;2.2;4.3;3.5;4.9;4.3;4.2;4.6;2;1;66;1;48.20499;16.371232
3470887;12030702;Private room;3;Landstrasse;302;11;2.3;4.9;3.3;5;4.1;4.4;5;2;1;56;1;48.201576;16.394516
7328387;15501250;Private room;8;Josefstadt;802;0;3.8;4.9;2.5;4.7;3.5;4;4.6;2;1;40;3;48.209078;16.347889
6983642;36616631;Private room;8;Josefstadt;802;0;2;5;3.2;4.3;5;3.9;4.9;2;1;30;1;48.209457;16.346385
4012796;19447013;Private room;1;Innere Stadt;101;16;2.4;4.5;3;4.8;4.9;4.9;4.1;2;1;62;2;48.207658;16.374562
2430146;12377091;Private room;8;Josefstadt;801;56;3;4.2;4.4;4.1;4;5;4.2;2;1;61;2;48.21236;16.351023
6251058;20530513;Private room;8;Josefstadt;803;1;4.8;5;4.6;4.5;5;5;4.9;2;1;45;1;48.20922;16.33959
6638690;34746207;Private room;1;Innere Stadt;105;3;2;4.6;3.2;4.9;4.7;4.2;4.4;4;1;51;3;48.218097;16.369973
2588506;13253813;Private room;3;Landstrasse;301;34;4.9;4;4.7;4.3;4.6;4.4;4.5;1;1;37;2;48.208619;16.391525
2220967;2363018;Private room;8;Josefstadt;802;44;3.7;3.6;3;4.8;3.6;4;4.1;3;1;45;1;48.210484;16.349513
5713116;29620470;Private room;8;Josefstadt;802;0;2.3;4.2;3.4;4.5;4.8;4;4.2;2;1;51;3;48.210058;16.345676
7123870;13409031;Private room;8;Josefstadt;803;0;2.5;4.5;4.1;4.7;4.4;4.3;4.7;2;1;43;1;48.214557;16.342607
993668;5458618;Private room;8;Josefstadt;802;0;4.5;4.5;2.8;5;3.6;4;4.1;2;1;136;2;48.209037;16.353253
6802497;35611671;Private room;8;Josefstadt;802;0;3.1;3.6;3.3;4;4.4;4.8;4.5;2;1;44;1;48.210839;16.350071
7086111;18588403;Private room;8;Josefstadt;802;0;3.1;4.6;2.9;4.5;3.7;3.5;4.8;2;1;34;1;48.211083;16.354572
7430376;34374856;Private room;8;Josefstadt;801;0;4;4;3.5;4.7;4.1;3.5;4.2;2;1;51;1;48.214366;16.349897
5307186;13420406;Private room;3;Landstrasse;304;15;2.6;5;5;4.4;4.8;4.1;4.6;3;1;44;2;48.191006;16.388753
3433438;17302788;Private room;8;Josefstadt;803;12;4.1;4;3.6;5;3.7;4.3;4.5;3;1;45;2;48.214076;16.343955
6462992;33752787;Private room;8;Josefstadt;802;0;2.9;4.2;2.5;4.1;4.6;4;4.2;2;1;49;1;48.211714;16.35329
6949137;36433999;Private room;8;Josefstadt;802;4;4.5;4.4;2.6;4.3;4.3;3.8;4.1;2;1;42;3;48.210693;16.353741
2099387;2363018;Private room;8;Josefstadt;802;42;2.8;3.5;4.5;4.2;3.8;3.9;4.6;2;1;47;1;48.211552;16.351495
5997356;30714114;Private room;8;Josefstadt;802;15;3.3;4.1;2.8;4.2;3.9;3.5;4.8;2;1;44;1;48.208268;16.352162
4669917;21889982;Private room;8;Josefstadt;803;39;3.8;4.9;2.8;4.9;3.9;4.7;4.6;2;1;30;1;48.211696;16.339719
6841215;35849276;Private room;8;Josefstadt;803;2;4.5;3.6;5;4.9;4.7;5;4.4;2;1;34;2;48.215177;16.341504
3830175;19715628;Private room;8;Josefstadt;803;13;4.7;4.5;4.2;4.8;4.5;4;4.2;2;1;40;1;48.209812;16.341268
6819634;29988254;Private room;7;Neubau;705;0;2.3;4.8;4.7;4.4;3.8;4.8;4.8;2;1;66;1;48.205965;16.346223
6256338;32500623;Private room;3;Landstrasse;301;13;3.5;3.9;2.9;4.4;3.9;3.6;4;2;1;43;2;48.211247;16.391958
5081623;10798926;Private room;8;Josefstadt;802;0;4.4;3.5;3.2;4.3;3.6;4.1;5;2;1;51;2;48.209797;16.345606
7526647;16588360;Private room;8;Josefstadt;802;0;2.5;4.7;3.7;4.9;3.6;4.6;5;2;1;45;1;48.209313;16.353707
4809628;9352687;Private room;8;Josefstadt;803;5;2.2;4.8;3.4;4.5;3.7;3.6;4.3;1;1;33;1;48.214343;16.340712
7374765;38635637;Private room;3;Landstrasse;305;0;5;4.7;4.7;4.8;3.7;3.7;4.6;1;1;28;1;48.195461;16.396049
6533207;20027160;Private room;8;Josefstadt;803;0;3.9;3.6;3.7;4.2;4.5;4.7;4.2;1;1;32;1;48.208894;16.341021
7400002;38772522;Private room;8;Josefstadt;802;0;3.9;4.3;3.9;4.8;4.5;4.6;4.5;1;1;32;1;48.208785;16.348173
6929275;36325447;Private room;3;Landstrasse;306;1;2.7;4.2;4.5;4.5;4.7;4;4;2;1;28;1;48.19514;16.400502
6329157;32408673;Private room;8;Josefstadt;802;1;3.8;3.6;3.3;4.5;3.5;4;4.1;2;1;40;2;48.210679;16.343878
947415;5134788;Private room;3;Landstrasse;302;14;4.8;4.1;5;4.3;3.5;3.7;4.5;2;1;51;4;48.203826;16.394596
6839896;35843205;Private room;3;Landstrasse;303;4;4.6;3.7;4.9;4.5;3.7;3.7;4.9;2;1;40;1;48.199994;16.382828
511444;2519421;Private room;3;Landstrasse;305;50;2.2;4.2;4.8;4.7;3.9;3.8;5;2;1;44;3;48.19458;16.388577
2259264;11537701;Private room;3;Landstrasse;305;5;3.5;4;5;4.1;3.7;3.7;5;3;1;25;4;48.194448;16.389641
6659628;33799867;Private room;3;Landstrasse;303;0;3.6;4;4.9;4.6;4.1;4.6;4.8;2;1;44;7;48.197398;16.380097
6419065;22165344;Private room;3;Landstrasse;302;0;4.4;4.5;4.1;4.1;5;4.5;4.6;2;1;40;1;48.203509;16.391614
7255230;32167564;Private room;3;Landstrasse;301;0;2.6;3.7;4;4.8;4.5;3.7;4.3;2;1;27;1;48.209376;16.393284
5379750;19371835;Private room;3;Landstrasse;309;5;2.8;4.7;4;4.2;4.2;4.3;4.4;2;1;53;2;48.198755;16.3868
5915165;30718657;Private room;3;Landstrasse;302;0;4;4.5;3.2;4.9;4.3;4.7;4.4;1;1;64;1;48.20267;16.394938
2808709;8528358;Private room;3;Landstrasse;310;28;4.3;5;3.4;4;4.9;3.6;4;3;1;40;1;48.197772;16.405532
7434156;1433388;Private room;3;Landstrasse;304;0;3.6;3.5;3.1;4;4.3;5;4.8;1;1;34;1;48.189781;16.388898
2697368;13253813;Private room;3;Landstrasse;301;45;4.7;4.7;2.6;4.6;4.2;3.8;4.6;2;1;47;2;48.208481;16.390925
7359558;38560100;Private room;3;Landstrasse;306;0;2.3;4.9;4.3;4.4;4.3;4.8;4.2;2;1;34;5;48.197173;16.398758
2809211;14030668;Private room;3;Landstrasse;304;0;4.8;5;3;4.2;4;4.1;4.3;2;1;45;1;48.188569;16.388188
7396596;38753996;Private room;3;Landstrasse;304;0;2.3;5;4.6;4.3;3.5;4.1;4.8;3;1;29;;48.189475;16.384635
1420089;2769235;Private room;3;Landstrasse;307;43;4.4;3.5;4.6;4;4.8;5;4;2;1;33;2;48.19343;16.405483
1395740;3895452;Private room;3;Landstrasse;305;57;2.9;3.6;4.8;4.7;5;4.3;4.1;2;1;55;3;48.195912;16.395833
6114595;31673429;Private room;3;Landstrasse;305;0;2.8;3.8;5;4;3.7;4;4.1;5;1;136;1;48.195016;16.388445
7194941;23620115;Private room;3;Landstrasse;304;1;4.8;4.5;2.7;4.5;4.5;3.7;4;2;1;33;1;48.193718;16.385652
3564994;17624854;Private room;3;Landstrasse;305;0;3.8;4.8;4.8;4.9;4;4.9;4.8;1;1;339;1;48.193117;16.39262
7355514;27572918;Private room;3;Landstrasse;307;0;2.5;4.6;3.1;4;4.3;4.5;4.9;1;1;28;1;48.193865;16.406682
2537863;12994726;Private room;3;Landstrasse;310;12;2.3;4.6;4.8;4.7;4;3.7;4.1;2;1;45;1;48.199246;16.402145
4668276;22635421;Private room;3;Landstrasse;301;0;2.7;4.2;4.8;4.4;4.6;4.7;4.1;2;1;32;2;48.206076;16.394407
6761249;2754158;Private room;3;Landstrasse;305;0;2.6;5;4.4;4.8;5;4.4;4.1;2;1;25;2;48.194023;16.388673
6620170;2769618;Private room;3;Landstrasse;303;0;4.5;4.4;4.7;4.2;4.3;4.7;4.1;2;1;59;3;48.20414;16.383235
2835530;14504965;Private room;3;Landstrasse;306;7;3.3;4.1;3.7;4.2;3.8;4.5;4.2;1;1;40;2;48.194594;16.397788
6448517;33668390;Private room;3;Landstrasse;308;4;4.6;3.6;4.4;4.9;4.8;3.8;5;2;1;29;2;48.185032;16.392863
7216889;11391416;Private room;3;Landstrasse;306;1;3.9;4.5;3.9;4.6;4.7;4.8;4.4;2;1;34;1;48.194842;16.405563
6356261;33113540;Private room;3;Landstrasse;308;0;3;4.7;2.5;4.2;3.5;4.2;4.6;2;1;102;1;48.182333;16.394609
4456153;23123021;Private room;3;Landstrasse;309;40;3.1;4.8;4.6;5;4.7;3.5;4;2;1;40;1;48.199278;16.386084
6181616;29753016;Private room;3;Landstrasse;301;10;3.4;4.1;4.6;4.4;4.1;3.8;4.7;2;1;44;2;48.208109;16.390661
4443882;2360237;Private room;3;Landstrasse;303;0;2.6;4.8;3.8;4;4.3;4.3;4.3;2;1;88;5;48.197023;16.376789
4076739;10912544;Private room;3;Landstrasse;301;0;2.7;4.8;3.9;4.1;3.5;4.9;4.6;2;1;63;1;48.211559;16.388618
5143228;10426186;Private room;3;Landstrasse;303;0;4.2;4.9;3.4;4.9;3.9;4.5;4.1;1;1;102;1;48.198467;16.38327
5153671;26649422;Private room;3;Landstrasse;305;10;2.8;3.9;3.4;4.8;4;4.9;5;2;1;40;1;48.193258;16.394658
7437405;16137629;Private room;3;Landstrasse;305;0;2.1;4;4.1;5;3.6;3.6;4.6;2;1;40;7;48.193826;16.393822
1523687;8130484;Private room;3;Landstrasse;303;0;4.5;4.2;2.9;5;5;3.7;4.1;1;1;40;1;48.199678;16.378991
3128704;15903095;Private room;3;Landstrasse;304;12;2.9;4.5;4.7;4.9;4.2;4.4;4.6;3;1;73;2;48.188491;16.385949
2047734;7501366;Private room;3;Landstrasse;304;5;2.9;4.6;4.3;4.7;3.9;3.8;4.1;2;1;44;;48.191555;16.387626
6623088;19820738;Private room;3;Landstrasse;303;1;3.3;5;4.2;4.4;3.8;4.3;4.4;1;1;55;;48.197687;16.382501
7070427;10048897;Private room;3;Landstrasse;303;1;2.9;4;3.7;4.7;4.1;3.8;4.7;2;1;40;1;48.201107;16.382462
302499;1557725;Private room;3;Landstrasse;306;2;4.4;4.4;2.8;5;3.8;4.2;5;2;1;68;7;48.196307;16.403313
2095363;10689923;Private room;3;Landstrasse;301;7;4.1;3.6;5;4.5;3.6;4.9;4;2;1;44;2;48.210911;16.388021
6670363;25227059;Private room;3;Landstrasse;305;1;4.6;3.6;4.3;4.4;4.5;3.8;5;4;1;50;1;48.192871;16.397816
3279963;16484747;Private room;2;Leopoldstadt;203;47;4.7;3.9;3.1;4.6;4.5;4.6;3.8;2;1;62;2;48.223055;16.376473
3207320;16249770;Private room;3;Landstrasse;301;0;4.4;4.3;3.4;4.6;3.8;4.1;4.5;2;1;55;1;48.208118;16.396302
7506482;29354898;Private room;2;Leopoldstadt;204;0;2.7;3.7;3.2;4.5;3.9;4.5;4.5;1;1;33;1;48.214219;16.377871
2303912;11765981;Private room;2;Leopoldstadt;205;13;4.7;3.9;4.3;5;4.9;4.6;4.6;1;1;21;4;48.216716;16.390389
5829438;16484747;Private room;2;Leopoldstadt;203;14;3.5;3.5;4.9;4.5;4.9;4.9;4.1;2;1;50;2;48.220367;16.37262
6143732;28374581;Private room;2;Leopoldstadt;203;0;4.1;3.8;3.9;4.3;4;4.3;4.7;2;1;56;3;48.219308;16.374297
6036909;7618553;Private room;2;Leopoldstadt;207;0;2.1;3.7;2.6;4.9;4.4;4.8;3.8;2;1;40;2;48.221518;16.401391
6386032;180418;Private room;2;Leopoldstadt;203;0;4.7;3.9;3.2;4.8;4.8;3.7;3.5;;1;90;1;48.221065;16.369156
7141492;24337171;Private room;2;Leopoldstadt;204;0;4.9;4.1;2.6;4.2;4.5;3.7;5;3;1;32;3;48.214098;16.379462
4579416;14827551;Private room;2;Leopoldstadt;205;1;2.6;4.2;2.5;5;3.8;4.6;4.3;1;1;40;2;48.215325;16.390783
5158244;26676264;Private room;2;Leopoldstadt;207;4;5;3.8;5;4.4;4.6;5;4.9;2;1;33;2;48.222322;16.40152
7242628;33232290;Private room;2;Leopoldstadt;207;1;2.7;3.8;4.2;4.4;4.6;5;3.3;2;1;44;1;48.218405;16.398821
3203961;16235871;Private room;2;Leopoldstadt;203;15;4.8;4.7;3.5;4.9;3.5;3.8;3.6;2;1;40;1;48.216466;16.37441
2518267;6491709;Private room;2;Leopoldstadt;203;27;3.2;4;3.9;4.4;4.2;3.7;4.2;2;1;51;1;48.219976;16.375664
2353681;8237729;Private room;2;Leopoldstadt;202;5;4.5;4.6;3.3;4.4;4;3.6;4.2;1;1;53;1;48.224551;16.382952
4033511;6471411;Private room;2;Leopoldstadt;204;27;2.4;4.4;4.3;4.3;4.2;3.5;4.1;2;1;52;1;48.215944;16.375659
7429169;1735396;Private room;2;Leopoldstadt;206;0;2.1;4.5;3.4;4.1;4.6;4.9;3.2;3;1;90;1;48.202144;16.403743
6665523;23020733;Private room;2;Leopoldstadt;205;3;4.2;4.5;4;4.5;4.8;3.9;3.5;2;1;33;4;48.212989;16.381586
3411303;17198389;Private room;2;Leopoldstadt;207;65;2.9;3.8;2.5;4.5;3.9;5;3.9;2;1;30;2;48.222947;16.402817
6711228;5783;Private room;2;Leopoldstadt;201;11;4.5;4.3;3.8;4.6;4.7;4.8;3.3;4;1;26;1;48.226696;16.394278
70637;358842;Private room;2;Leopoldstadt;204;71;3;4.9;3.1;4.1;4.1;4.3;4.1;2;1;56;2;48.217814;16.380228
6075123;31533524;Private room;2;Leopoldstadt;204;0;3.4;4.7;4.9;4.5;4.5;3.9;5;2;1;56;1;48.215429;16.379767
5240344;10309120;Private room;2;Leopoldstadt;207;2;4.7;4.7;2.6;4.2;4.4;5;4.8;1;1;38;1;48.222419;16.403647
6138510;31844339;Private room;2;Leopoldstadt;207;8;3.7;4.3;4.2;4.9;4.9;3.6;4.4;2;1;49;1;48.21867;16.400013
3838571;17588493;Private room;2;Leopoldstadt;205;8;4.3;4.6;2.5;4.9;4.9;4.8;4.1;3;1;56;2;48.213066;16.384967
4291433;9308615;Private room;2;Leopoldstadt;202;7;2.5;5;2.9;5;4.2;3.7;4.2;2;1;50;1;48.220945;16.386748
3000686;15294252;Private room;2;Leopoldstadt;209;1;4.8;4.5;4;4.5;4.6;4.3;4.8;2;1;34;1;48.224705;16.407624
7490275;28063735;Private room;2;Leopoldstadt;204;0;2.9;4.7;4.1;4.1;3.7;4.4;3.8;2;1;40;1;48.218215;16.3826
3421948;6127999;Private room;2;Leopoldstadt;204;0;3;3.8;4.3;5;4.9;5;4.8;4;1;119;3;48.217964;16.381417
7277715;38104734;Private room;2;Leopoldstadt;204;0;2.8;3.8;4.1;4.1;3.7;3.8;3.5;1;1;34;1;48.219576;16.386245
4372692;22701996;Private room;2;Leopoldstadt;202;5;2.3;3.6;4.7;4.1;3.8;4.6;4.6;3;1;45;2;48.221278;16.386822
6286448;5515546;Private room;2;Leopoldstadt;204;0;3.5;4.1;3.8;5;4.7;4.5;4.2;2;1;50;2;48.216272;16.377669
7251949;11941600;Private room;2;Leopoldstadt;203;0;4.8;3.7;3.2;4.6;3.6;4.5;3.5;2;1;42;2;48.21935;16.375307
2714810;13892453;Private room;2;Leopoldstadt;202;40;2.1;3.9;4.1;4.5;4.9;4;4.9;2;1;38;2;48.222833;16.384772
6966707;36527722;Private room;2;Leopoldstadt;207;0;3.1;3.5;4.6;5;4.8;4.5;4.7;1;1;395;1;48.220327;16.402689
6604737;34558299;Private room;2;Leopoldstadt;207;0;3.8;3.9;3.9;5;3.8;4.4;4.1;2;1;36;7;48.220521;16.405272
5025127;25933107;Private room;2;Leopoldstadt;204;0;2.5;5;3;4;3.5;4.7;3.4;1;1;34;1;48.217317;16.38396
7191037;37661473;Private room;2;Leopoldstadt;205;1;4.7;3.6;4.9;4.8;4.4;3.6;5;2;1;25;3;48.214964;16.384349
5466033;426688;Private room;2;Leopoldstadt;202;0;2.2;4.3;2.5;5;3.6;4.1;3.1;2;1;33;2;48.223289;16.385761
7092297;8968620;Private room;3;Landstrasse;304;1;2.7;4.9;4.3;4.3;4;3.7;4.9;2;1;23;1;48.192843;16.389676
6434423;33587539;Private room;2;Leopoldstadt;206;0;3.2;4.7;4.5;4.6;3.6;4.2;3.3;2;1;51;1;48.217751;16.407848
1396656;2418146;Private room;2;Leopoldstadt;203;33;2.9;3.7;2.7;4.7;4.5;3.5;4.2;2;1;43;2;48.227767;16.373322
2287895;11687935;Private room;2;Leopoldstadt;208;2;4.3;4.7;3.4;4.7;4.9;4.9;3;2;1;70;7;48.208531;16.425885
7416745;38853695;Private room;5;Margareten;503;0;2.1;4;3.2;4.8;3.7;4.4;4.4;2;1;47;1;48.186483;16.36028
